time	frame	tag	msg
11:57:34.235	14310	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:57:34.236	14310	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=60.032
11:57:34.236	14310	click.audio.summary	sourcesWithClip=2 of 34
11:57:34.988	14514	driver.state	reload kv=1 poses=0
11:57:35.004	14514	click	clicked button Btn_Refresh interactable=True active=True
11:57:35.004	14514	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:57:35.004	14514	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=60.800
11:57:35.006	14514	click.audio.summary	sourcesWithClip=2 of 34
11:57:37.396	15098	driver.heartbeat	alive reads=731 t=71.1 match=yes scene=Menu fps=283
11:57:37.433	15110	driver.state	reload kv=1 poses=0
11:57:37.434	15110	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\22_serverlist.png
11:57:38.317	15322	driver.state	reload kv=1 poses=0
11:57:38.319	15322	click	clicked button Btn_Back interactable=True active=True
11:57:38.319	15322	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:57:38.321	15322	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=64.128
11:57:38.322	15322	click.audio.summary	sourcesWithClip=2 of 34
11:57:39.772	15717	driver.state	reload kv=1 poses=0
11:57:39.810	15717	click	clicked button Btn_Options interactable=True active=True
11:57:39.811	15717	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:57:39.812	15717	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=65.621
11:57:39.812	15717	click.audio.summary	sourcesWithClip=2 of 34
11:57:42.394	16178	driver.state	reload kv=1 poses=0
11:57:42.395	16178	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\31_options_audio.png
11:57:42.459	16179	driver.heartbeat	alive reads=822 t=76.2 match=yes scene=Menu fps=15
11:57:43.293	16382	driver.state	reload kv=1 poses=0
11:57:43.295	16382	click	clicked button Tab_Video interactable=True active=True
11:57:43.296	16382	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:57:43.296	16382	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=69.099
11:57:43.296	16382	click.audio.summary	sourcesWithClip=2 of 34
11:57:45.744	17007	driver.state	reload kv=1 poses=0
11:57:45.745	17007	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\31_options_video.png
11:57:46.633	17226	driver.state	reload kv=1 poses=0
11:57:46.634	17226	click	clicked button Tab_Mouse interactable=True active=True
11:57:46.635	17226	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:57:46.636	17226	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=72.427
11:57:46.636	17226	click.audio.summary	sourcesWithClip=2 of 34
11:57:47.463	17390	driver.heartbeat	alive reads=914 t=81.2 match=yes scene=Menu fps=156
11:57:49.613	17748	driver.state	reload kv=1 poses=0
11:57:49.615	17748	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\31_options_mouse.png
11:57:50.516	17928	driver.state	reload kv=1 poses=0
11:57:50.517	17928	click	clicked button Tab_Keyboard interactable=True active=True
11:57:50.519	17928	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:57:50.519	17928	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=76.331
11:57:50.520	17928	click.audio.summary	sourcesWithClip=2 of 34
11:57:52.470	18387	driver.heartbeat	alive reads=1004 t=86.2 match=yes scene=Menu fps=126
11:57:53.017	18450	driver.state	reload kv=1 poses=0
11:57:53.018	18450	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\31_options_keyboard.png
11:57:53.910	18690	driver.state	reload kv=1 poses=0
11:57:53.911	18690	click	clicked button Tab_Multiplayer interactable=True active=True
11:57:53.912	18690	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:57:53.912	18690	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=79.701
11:57:53.913	18690	click.audio.summary	sourcesWithClip=2 of 34
11:57:56.293	19277	driver.state	reload kv=1 poses=0
11:57:56.293	19277	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\31_options_multiplayer.png
11:57:57.184	19491	driver.state	reload kv=1 poses=0
11:57:57.186	19491	click	clicked button Tab_Voice interactable=True active=True
11:57:57.186	19491	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:57:57.186	19491	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=82.987
11:57:57.186	19491	click.audio.summary	sourcesWithClip=2 of 34
11:57:57.471	19573	driver.heartbeat	alive reads=1095 t=91.2 match=yes scene=Menu fps=346
11:57:59.801	20104	driver.state	reload kv=1 poses=0
11:57:59.803	20104	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\31_options_voice.png
11:58:00.687	20322	driver.state	reload kv=1 poses=0
11:58:00.688	20322	click	clicked button Tab_Advanced interactable=True active=True
11:58:00.689	20322	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:58:00.690	20322	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=86.485
11:58:00.690	20322	click.audio.summary	sourcesWithClip=2 of 34
11:58:02.471	20773	driver.heartbeat	alive reads=1189 t=96.2 match=yes scene=Menu fps=233
11:58:03.153	20905	driver.state	reload kv=1 poses=0
11:58:03.155	20905	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\31_options_advanced.png
11:58:04.036	21132	driver.state	reload kv=1 poses=0
11:58:04.038	21132	click	clicked button Cancel interactable=True active=True
11:58:04.039	21132	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:58:04.039	21132	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=89.835
11:58:04.043	21132	click.audio.summary	sourcesWithClip=2 of 34
11:58:07.474	21962	driver.heartbeat	alive reads=1281 t=101.2 match=yes scene=Menu fps=126
11:58:12.475	23346	driver.heartbeat	alive reads=1377 t=106.2 match=yes scene=Menu fps=341
11:58:13.884	23725	driver.state	reload kv=1 poses=0
11:58:13.891	23725	click	clicked button Btn_NewGame interactable=True active=True
11:58:13.892	23725	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:58:13.892	23725	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=99.691
11:58:13.893	23725	click.audio.summary	sourcesWithClip=2 of 34
11:58:14.661	23960	driver.state	reload kv=1 poses=0
11:58:14.690	23960	click	clicked button Btn_Start interactable=True active=True
11:58:14.690	23960	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:58:14.691	23960	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=100.480
11:58:14.691	23960	click.audio.summary	sourcesWithClip=2 of 34
11:58:15.518	24078	driver.state	reload kv=1 poses=0
11:58:15.519	24078	burst	start prefix=loadb count=10 intervalMs=150
11:58:15.521	24078	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_00.png
11:58:15.700	24079	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_01.png
11:58:15.861	24080	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_02.png
11:58:16.017	24081	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_03.png
11:58:16.175	24082	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_04.png
11:58:16.330	24083	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_05.png
11:58:16.501	24084	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_06.png
11:58:16.685	24085	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_07.png
11:58:16.843	24086	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_08.png
11:58:17.019	24087	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_09.png
11:58:17.019	24087	burst	done loadb
11:58:17.479	24150	driver.heartbeat	alive reads=1447 t=111.2 match=yes scene=StageDust2 fps=213
11:58:21.317	24954	driver.state	reload kv=1 poses=0
11:58:21.319	24954	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\33_teamselect.png
11:58:22.239	25110	driver.state	reload kv=1 poses=0
11:58:22.241	25110	hover	enter ctbutton interactable=True
11:58:22.482	25168	driver.heartbeat	alive reads=1533 t=116.2 match=yes scene=StageDust2 fps=272
11:58:24.494	25627	driver.state	reload kv=1 poses=0
11:58:24.495	25627	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\33_teamselect_hover.png
11:58:25.373	25804	driver.state	reload kv=1 poses=0
11:58:25.375	25804	hover	exit ctbutton
11:58:26.622	26032	driver.state	reload kv=1 poses=0
11:58:26.663	26032	click	clicked button ctbutton interactable=True active=True
11:58:26.663	26032	click.audio	go=SFX1 clip=round_start playing=True loop=False vol=1.00 time=0.000
11:58:26.663	26032	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
11:58:26.665	26032	click.audio	go=[Sound] clip=gamestartup playing=False loop=True vol=0.00 time=0.000
11:58:26.665	26032	click.audio.summary	sourcesWithClip=3 of 34
11:58:31.589	26035	driver.heartbeat	alive reads=1609 t=125.3 match=yes scene=StageDust2 fps=3
11:58:36.590	27095	driver.heartbeat	alive reads=1705 t=130.3 match=yes scene=StageDust2 fps=175
11:58:40.732	27938	driver.state	reload kv=1 poses=0
11:58:41.590	28137	driver.heartbeat	alive reads=1798 t=135.3 match=yes scene=StageDust2 fps=260
11:58:44.058	28657	driver.state	reload kv=1 poses=0
11:58:44.058	28657	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\14_pause.png
11:58:44.971	28833	driver.state	reload kv=1 poses=0
11:58:44.972	28833	click.fail	button NOT FOUND or inactive: Btn_BackToMain (buttons=0)
11:58:46.602	29186	driver.heartbeat	alive reads=1889 t=140.3 match=yes scene=StageDust2 fps=63
11:58:48.802	29703	driver.state	reload kv=1 poses=0
11:58:50.174	29937	driver.state	reload kv=1 poses=0
11:58:50.175	29937	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\45_mainmenu_again.png
11:58:51.092	30096	driver.state	reload kv=1 poses=0
11:58:51.092	30096	click.fail	button NOT FOUND or inactive: Btn_NewGame (buttons=0)
11:58:51.605	30199	driver.heartbeat	alive reads=1980 t=145.3 match=yes scene=StageDust2 fps=197
11:58:51.872	30255	driver.state	reload kv=1 poses=0
11:58:51.873	30255	click.fail	button NOT FOUND or inactive: Btn_Start (buttons=0)
11:58:56.611	31294	driver.heartbeat	alive reads=2076 t=150.3 match=yes scene=StageDust2 fps=175
11:58:58.724	31699	driver.state	reload kv=1 poses=0
11:58:58.724	31699	click.fail	button NOT FOUND or inactive: ctbutton (buttons=0)
11:59:01.614	32313	driver.heartbeat	alive reads=2172 t=155.3 match=yes scene=StageDust2 fps=227
11:59:06.616	33372	driver.heartbeat	alive reads=2267 t=160.3 match=yes scene=StageDust2 fps=229
11:59:11.617	34377	driver.heartbeat	alive reads=2362 t=165.3 match=yes scene=StageDust2 fps=234
11:59:13.007	34602	driver.state	reload kv=1 poses=0
11:59:13.007	34602	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\46_second_match.png
11:59:16.622	35282	driver.heartbeat	alive reads=2453 t=170.4 match=yes scene=StageDust2 fps=217
11:59:21.625	36215	driver.heartbeat	alive reads=2548 t=175.4 match=yes scene=StageDust2 fps=190
11:59:26.631	36903	driver.heartbeat	alive reads=2640 t=180.4 match=yes scene=StageDust2 fps=112
11:59:31.637	37773	driver.heartbeat	alive reads=2734 t=185.4 match=yes scene=StageDust2 fps=66
11:59:36.643	38444	driver.heartbeat	alive reads=2826 t=190.4 match=yes scene=StageDust2 fps=159
11:59:41.646	39219	driver.heartbeat	alive reads=2920 t=195.4 match=yes scene=StageDust2 fps=204
11:59:46.646	40023	driver.heartbeat	alive reads=3015 t=200.4 match=yes scene=StageDust2 fps=190
12:00:29.955	696	driver.awake	Cs16Driver 已挂载（order -150）
12:00:29.960	697	driver.heartbeat	alive reads=0 t=14.8 match=yes scene=Menu fps=3
12:00:29.961	697	driver.state	reload kv=1 poses=0
12:00:29.967	697	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\46_second_match.png
12:00:30.114	698	driver.state	reload kv=1 poses=0
12:00:30.144	698	click	clicked button Btn_NewGame interactable=True active=True
12:00:30.148	698	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=5.867
12:00:30.148	698	click.audio.summary	sourcesWithClip=1 of 34
12:00:30.902	900	driver.state	reload kv=1 poses=0
12:00:30.903	900	burst	start prefix=loadb count=30 intervalMs=30
12:00:30.904	900	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_00.png
12:00:30.951	901	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_01.png
12:00:31.001	902	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_02.png
12:00:31.051	903	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_03.png
12:00:31.107	904	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_04.png
12:00:31.166	905	driver.state	reload kv=2 poses=0
12:00:31.204	905	click	clicked button Btn_Start interactable=True active=True
12:00:31.204	905	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
12:00:31.206	905	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.53 time=6.912
12:00:31.206	905	click.audio.summary	sourcesWithClip=2 of 34
12:00:31.206	905	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_05.png
12:00:31.395	906	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_06.png
12:00:31.598	907	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_07.png
12:00:31.856	908	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_08.png
12:00:32.033	909	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_09.png
12:00:32.208	910	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_10.png
12:00:32.391	911	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_11.png
12:00:32.552	912	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_12.png
12:00:32.718	913	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_13.png
12:00:32.892	914	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_14.png
12:00:33.067	915	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_15.png
12:00:33.214	916	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_16.png
12:00:33.369	917	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_17.png
12:00:33.560	918	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_18.png
12:00:33.742	919	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_19.png
12:00:33.918	920	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_20.png
12:00:34.091	921	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_21.png
12:00:34.281	922	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_22.png
12:00:34.478	923	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_23.png
12:00:34.672	924	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_24.png
12:00:34.855	925	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_25.png
12:00:35.043	926	driver.heartbeat	alive reads=41 t=19.9 match=yes scene=StageDust2 fps=5
12:00:35.044	926	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_26.png
12:00:35.217	927	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_27.png
12:00:35.409	928	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_28.png
12:00:35.591	929	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\loadb_29.png
12:00:35.592	929	burst	done loadb
12:00:36.257	938	driver.state	reload kv=1 poses=0
12:00:36.258	938	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\33_teamselect.png
12:00:37.168	1068	driver.state	reload kv=1 poses=0
12:00:37.170	1068	hover	enter ctbutton interactable=True
12:00:39.876	1616	driver.state	reload kv=1 poses=0
12:00:39.877	1616	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\33_teamselect_hover.png
12:00:40.049	1617	driver.heartbeat	alive reads=109 t=24.9 match=yes scene=StageDust2 fps=6
12:00:40.772	1763	driver.state	reload kv=1 poses=0
12:00:40.772	1763	hover	exit ctbutton
12:02:44.771	3024	driver.awake	Cs16Driver 已挂载（order -150）
12:02:44.775	3025	driver.heartbeat	alive reads=0 t=23.1 match=yes scene=Menu fps=3
12:02:44.777	3025	driver.state	reload kv=1 poses=0
12:02:44.829	3038	driver.state	reload kv=1 poses=0
12:02:44.852	3038	click	clicked button Btn_NewGame interactable=True active=True
12:02:44.853	3038	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=13.568
12:02:44.853	3038	click.audio.summary	sourcesWithClip=1 of 34
12:02:45.653	3270	driver.state	reload kv=1 poses=0
12:02:45.681	3270	click	clicked button Btn_Start interactable=True active=True
12:02:45.681	3270	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=14.379
12:02:45.682	3270	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
12:02:45.682	3270	click.audio.summary	sourcesWithClip=2 of 34
12:02:49.776	4216	driver.heartbeat	alive reads=94 t=28.1 match=yes scene=StageDust2 fps=258
12:02:51.459	4629	driver.state	reload kv=1 poses=0
12:02:51.500	4629	click	clicked button ctbutton interactable=True active=True
12:02:51.500	4629	click.audio	go=[Sound] clip=gamestartup playing=False loop=True vol=0.00 time=0.000
12:02:51.501	4629	click.audio	go=SFX1 clip=round_start playing=True loop=False vol=1.00 time=0.000
12:02:51.502	4629	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
12:02:51.502	4629	click.audio.summary	sourcesWithClip=3 of 34
12:02:56.878	4632	driver.heartbeat	alive reads=129 t=35.2 match=yes scene=StageDust2 fps=3
12:03:01.883	5562	driver.heartbeat	alive reads=225 t=40.2 match=yes scene=StageDust2 fps=116
12:03:06.890	6421	driver.heartbeat	alive reads=319 t=45.2 match=yes scene=StageDust2 fps=162
12:03:11.891	7191	driver.heartbeat	alive reads=399 t=50.2 match=yes scene=StageDust2 fps=220
12:03:12.372	7237	driver.state	reload kv=1 poses=0
12:03:12.373	7237	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\14_pause.png
12:03:13.265	7349	driver.state	reload kv=1 poses=0
12:03:13.267	7349	click	clicked button Btn_BackToMain interactable=True active=True
12:03:13.269	7349	click.audio	go=SFX7 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:03:13.269	7349	click.audio	go=SFX4 clip=step3 playing=False loop=False vol=1.00 time=0.000
12:03:13.269	7349	click.audio	go=[Sound] clip=gamestartup playing=False loop=True vol=0.00 time=0.000
12:03:13.270	7349	click.audio	go=SFX3 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:03:13.271	7349	click.audio	go=SFX5 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:03:13.271	7349	click.audio	go=SFX2 clip=step playing=False loop=False vol=1.00 time=0.000
12:03:13.271	7349	click.audio	go=SFX1 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:03:13.272	7349	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
12:03:13.273	7349	click.audio	go=SFX6 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:03:13.274	7349	click.audio.summary	sourcesWithClip=9 of 34
12:03:16.892	8030	driver.heartbeat	alive reads=488 t=55.2 match=yes scene=StageDust2 fps=141
12:03:19.829	8521	driver.state	reload kv=1 poses=0
12:03:19.831	8521	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\45_mainmenu_again.png
12:03:20.729	8669	driver.state	reload kv=1 poses=0
12:03:20.730	8669	click.fail	button NOT FOUND or inactive: Btn_NewGame (buttons=6)
12:03:21.564	8840	driver.state	reload kv=1 poses=0
12:03:21.565	8840	click.fail	button NOT FOUND or inactive: Btn_Start (buttons=6)
12:03:21.897	8914	driver.heartbeat	alive reads=579 t=60.2 match=yes scene=StageDust2 fps=205
12:03:26.899	9960	driver.heartbeat	alive reads=674 t=65.2 match=yes scene=StageDust2 fps=238
12:03:27.348	10061	driver.state	reload kv=1 poses=0
12:03:27.349	10061	click.fail	button NOT FOUND or inactive: ctbutton (buttons=6)
12:03:31.901	11123	driver.heartbeat	alive reads=770 t=70.2 match=yes scene=StageDust2 fps=246
12:03:36.901	12285	driver.heartbeat	alive reads=866 t=75.2 match=yes scene=StageDust2 fps=256
12:03:41.901	13302	driver.heartbeat	alive reads=961 t=80.2 match=yes scene=StageDust2 fps=220
12:03:43.758	13638	driver.state	reload kv=1 poses=0
12:03:43.759	13638	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\46_second_match.png
12:04:35.331	3428	driver.awake	Cs16Driver 已挂载（order -150）
12:04:35.335	3429	driver.heartbeat	alive reads=0 t=20.6 match=yes scene=Menu fps=3
12:04:35.337	3429	driver.state	reload kv=1 poses=0
12:04:35.343	3429	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\46_second_match.png
12:04:35.458	3430	driver.state	reload kv=1 poses=0
12:04:35.490	3430	click	clicked button Btn_NewGame interactable=True active=True
12:04:35.491	3430	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=12.459
12:04:35.491	3430	click.audio.summary	sourcesWithClip=1 of 34
12:04:36.229	3728	driver.state	reload kv=1 poses=0
12:04:36.254	3728	click	clicked button Btn_Start interactable=True active=True
12:04:36.255	3728	click.audio	go=[Sound] clip=gamestartup playing=True loop=True vol=0.60 time=13.248
12:04:36.256	3728	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
12:04:36.256	3728	click.audio.summary	sourcesWithClip=2 of 34
12:04:40.335	4899	driver.heartbeat	alive reads=93 t=25.6 match=yes scene=StageDust2 fps=392
12:04:42.042	5463	driver.state	reload kv=1 poses=0
12:04:42.077	5463	click	clicked button ctbutton interactable=True active=True
12:04:42.077	5463	click.audio	go=[Sound] clip=gamestartup playing=False loop=True vol=0.00 time=0.000
12:04:42.077	5463	click.audio	go=SFX1 clip=round_start playing=True loop=False vol=1.00 time=0.000
12:04:42.077	5463	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
12:04:42.079	5463	click.audio.summary	sourcesWithClip=3 of 34
12:04:46.502	5466	driver.heartbeat	alive reads=129 t=31.8 match=yes scene=StageDust2 fps=3
12:04:51.504	6687	driver.heartbeat	alive reads=226 t=36.8 match=yes scene=StageDust2 fps=252
12:04:56.657	7699	driver.heartbeat	alive reads=311 t=42.0 match=yes scene=StageDust2 fps=3
12:04:58.731	8253	driver.state	reload kv=1 poses=0
12:04:58.735	8253	click	clicked button Btn_BackToMain interactable=True active=True
12:04:58.735	8253	click.audio	go=[Sound] clip=gamestartup playing=False loop=True vol=0.00 time=0.000
12:04:58.736	8253	click.audio	go=SFX2 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:04:58.736	8253	click.audio	go=SFX5 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:04:58.736	8253	click.audio	go=SFX1 clip=step playing=False loop=False vol=1.00 time=0.000
12:04:58.737	8253	click.audio	go=SFX6 clip=step playing=False loop=False vol=1.00 time=0.000
12:04:58.737	8253	click.audio	go=SFX3 clip=step3 playing=False loop=False vol=1.00 time=0.000
12:04:58.737	8253	click.audio	go=SFX4 clip=step playing=False loop=False vol=1.00 time=0.000
12:04:58.737	8253	click.audio	go=SFX7 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:04:58.739	8253	click.audio	go=SFX0 clip=menu_click playing=True loop=False vol=1.00 time=0.000
12:04:58.739	8253	click.audio.summary	sourcesWithClip=9 of 34
12:05:00.151	8617	driver.state	reload kv=1 poses=0
12:05:00.162	8617	click	clicked button Confirm interactable=True active=True
12:05:00.162	8617	click.audio	go=[Sound] clip=gamestartup playing=False loop=True vol=0.00 time=0.000
12:05:00.162	8617	click.audio	go=SFX2 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:05:00.163	8617	click.audio	go=SFX5 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:05:00.163	8617	click.audio	go=SFX1 clip=step playing=False loop=False vol=1.00 time=0.000
12:05:00.163	8617	click.audio	go=SFX6 clip=step playing=False loop=False vol=1.00 time=0.000
12:05:00.163	8617	click.audio	go=SFX3 clip=step3 playing=False loop=False vol=1.00 time=0.000
12:05:00.165	8617	click.audio	go=SFX4 clip=step playing=False loop=False vol=1.00 time=0.000
12:05:00.165	8617	click.audio	go=SFX7 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:05:00.165	8617	click.audio	go=SFX0 clip=menu_click playing=False loop=False vol=1.00 time=0.000
12:05:00.166	8617	click.audio.summary	sourcesWithClip=9 of 34
12:05:01.658	9180	driver.heartbeat	alive reads=406 t=47.0 match=yes scene=Menu fps=399
12:05:06.335	11040	driver.state	reload kv=1 poses=0
12:05:06.335	11040	shot	C:\Work\Server\f-v2\clover-project-cs16\.ai-tmp\screenshots\45_mainmenu_again.png
12:05:06.659	11133	driver.heartbeat	alive reads=498 t=52.0 match=yes scene=Menu fps=423
12:05:07.262	11377	driver.state	reload kv=1 poses=0
12:05:07.270	11377	click	clicked button Btn_NewGame interactable=True active=True
12:05:07.270	11377	click.audio	go=[Sound] clip=gamestartup playing=False loop=True vol=0.00 time=0.000
12:05:07.270	11377	click.audio	go=SFX2 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:05:07.270	11377	click.audio	go=SFX5 clip=step2 playing=False loop=False vol=1.00 time=0.000
12:05:07.270	11377	click.audio	go=SFX1 clip=step playing=False loop=False vol=1.00 time=0.000
12:05:07.272	11377	click.audio	go=SFX6 clip=step playing=False loop=False vol=1.00 time=0.000
12:05:07.272	11377	click.audio	go=SFX3 clip=step3 playing=False loop=False vol=1.00 time=0.000
12:05:07.272	11377	click.audio	go=SFX4 clip=step playing=False loop=False vol=1.00 time=0.000
12:05:07.272	11377	click.audio	go=SFX7 clip=step2 playing=False loop=False vol=1.00 time=0.000
